"505011961404S";"LAB LINE 4% H2 i Nitrogen, 50 L, 200 bar, 9,8 m3";"60";"1";"0";"0";"DK-SV"
"505011981402";"Blandgas 2% H2 i Nitrogen, 50 L, 200 bar";"60";"1";"0";"0";"DK-SV"
"505011991401";"Blandgas 1% H2 i Nitrogen, 50 L, 200 bar";"60";"1";"0";"0";"DK-SV"
"50501256";"Blandgas 1,5% H2, 2,5% CO2, 40% He i Argon, 50 L";"60";"1";"0";"0";"DK-SV"
"5050126918301001";"Blandgas 1% O2, 30% He i Argon, 50 L, 10,9 m3";"60";"1";"0";"0";"DK-SV"
"505018281S";"Lasergas LABLINE 28% He/60% N2/8% CO2/4% CO 50L. 150 Bar";"60";"1";"0";"0";"DK-SV"
"50501840S";"Lasergas LABLINE 40% He / 55% N2 / 5% CO2 50 L. 200 bar";"60";"1";"0";"0";"DK-SV"
"505018601440";"Gasmixture 40% H2 / He 50 L. 200bar";"60";"1";"0";"0";"DK-SV"
"50501861S";"Lasergas LABLINE 61% He / 34% N2 / 5% CO2 50 L. 150bar";"60";"1";"0";"0";"DK-SV"
"50501865S";"Lasergas LABLINE 65,45% He/31,40% N2/3,15% CO2 50L 150 bar";"60";"1";"0";"0";"DK-SV"
"50501881S";"Lasergas LABLINE 81% He / 15,6% N2 / 3,4% CO2 50 L. 150bar";"60";"1";"0";"0";"DK-SV"
"50501882S";"Lasergas LABLINE 82%He / 13,5%N2 / 4,5%CO2 50 L. 150bar";"60";"1";"0";"0";"DK-SV"
"50502495";"Blandgas 5% CO2 i Synt. Luft, 50 L";"60";"1";"0";"0";"DK-SV"
"505032331433";"LAB LINE P4 33% CO, 33% H2, 34% Propylene, 50 L, 20 bar";"60";"1";"0";"0";"DK-SV"
"50851021117950S";"Synt. Luft 5.0 LAB LINE H1250 200 bar";"60";"1";"0";"0";"DK-SV"
"508518601440";"Gasmixture 40% H2 / He H1250 200bar";"60";"1";"0";"0";"DK-SV"
"510510501750M";"LATOX 50% N2O / 50% O2, MED LINE pin/stål 5 L. 162 bar.";"0";"0";"0";"0";""
"51201169F";"PHARMA LINE 9,3% He, 20,9% O2 i Nitrogen 20 L, 150 bar. 3 m3";"0";"0";"0";"0";"DK-SV"
"51201170F";"PHARMA LINE 0,28%CO,9,5%HE,21%O2j i N2. 20 L. 150 bar";"0";"0";"0";"0";"DK-SV"
"51201170M";"MED LINE 0,28% CO, 9,3% He, 20,9% O2 i N2, 20 L, 150 bar";"60";"1";"0";"0";"SE"
"51201171F";"PHARMA LINE 0,19% CO,9%He,20%O2 i N2. 20 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"51201171M";"MED LINE 0,17%CO,8%He,20,9%O2 i N2. 20 L. 150 bar";"60";"1";"0";"0";"SE"
"51201172F";"PHARMA LINE 4%SF6,4%He,21%O2 i N2. 20 L. 150 bar";"0";"0";"0";"0";"DK-SV"
"51201172M";"MED LINE 4%SF6,4%He,20,9%O2 i N2. 20 L. 150 bar.";"60";"1";"0";"0";"SE"
"512011781F";"PHARMA LINE 0,3%CH4,0,3%CO,21%O2 i N2. 20 L. 200 bar";"0";"0";"0";"0";"DK-SV"
"512011781M";"MED LINE 0,24%CH4,0,3%CO,20,9%O2 i N2. 20 L. 200 bar";"24";"1";"0";"0";"SE"
"51201178M";"MED LINE 0,3%C2H2,0,3%CH4,0,3%CO,20,9%O2 i N2. 20 L. 200 bar";"24";"1";"0";"0";"DK-SV"
"51201185M";"MED LINE 15% O2 i N2. 20 L. 150 bar. 3 m3";"0";"0";"0";"0";"SE"
"51201879M";"MED LINE 21% O2 i Helium 20 L. 150 bar. 3 m3";"0";"0";"0";"0";"SE"
"51202495M";"MED LINE 5% CO2 i Synt. Luft 20 L. 150 bar. 3 m3";"0";"0";"0";"0";"SE"
"51202499F";"PAHRMA LINE 0,5% CO2 i Synt. Luft 20 L. 150 Bar";"60";"1";"0";"0";"DK"
"51501188F";"PHARMA LINE 12% O2 i N2. 50 L. 150 bar";"0";"0";"0";"0";"DK"
"51501190F";"PHARMA LINE 10% O2 i N2 50 L. 150 bar.";"0";"0";"0";"0";"DK"
"520511801620L";"FOOD LINE 20% CO2 i Nitrogen 5 L. 200 bar. 1,2 m3";"0";"0";"0";"0";"DK-SV"
"525010801620L";"FOOD LINE 20% CO2 / O2 50 L 150 bar";"60";"1";"0";"0";"DK-SV"
"525011701630L";"FOOD LINE 30% CO2 / N2 50 L. 150 bar";"60";"1";"0";"0";"DK-SV"
"528511701630L";"FOOD LINE 30% CO2 / N2 L1250 150 bar";"60";"1";"0";"0";"DK-SV"
"54500001";"Gasmixture Premix A 1% F2 / 1,3% Kr / Ne 50 L.";"60";"1";"0";"0";"DK-SV"
"54500003";"Gasmixture Premix B 1,3% Kr / 30ppm Xe / Ne 50 L.";"60";"1";"0";"0";"DK-SV"
"550224981S";"LAB LINE 2% H2 i Synt. Luft. 2 L. 110 bar.";"36";"1";"0";"0";"DK-SV"
"550224982S";"LAB LINE 1,1% Methan i Synt. Luft. 2 L. 110 bar.";"36";"1";"0";"0";"DK-SV"
"55022498S";"LAB LINE 1,1% H2 i Synt. Luft. 2 L. 110 bar.";"36";"1";"0";"0";"DK-SV"
"550224991S";"LAB LINE 0,68% Propan i Synt. Luft. 2 L. 110 bar.";"36";"1";"0";"0";"DK-SV"
"55022499S";"LAB LINE 1%H2 i Synt. Luft. 2 L. 110 bar.";"36";"1";"0";"0";"DK-SV"
"55051095S";"LAB LINE 5% N2 i O2 5 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"55051183S";"LAB LINE Auto acc. 2000 ppm C3H8, 3,5% CO, 14% CO2 i N2, 5 L";"0";"1";"0";"0";"DK-SV"
"55051192S";"LAB LINE 8% Oxygen i Nitrogen 5 L. 150 Bar";"36";"1";"0";"0";"DK-SV"
"55051198S";"LAB LINE 2% Oxygen i Nitrogen 5 L. 150 Bar";"36";"1";"0";"0";"DK-SV"
"55051890S";"LAB LINE 10% O2 i Helium 5 L. 150 Bar.";"36";"1";"0";"0";"DK-SV"
"55101088S";"LAB LINE 0,3% CH4, 0,18% CO, 88,12% O2 i Nitrogen, 10 L";"60";"0";"0";"0";"DK-SV"
"55101090S";"LAB LINE 10% CO2 i Oxygen 10 L. 150 Bar";"36";"1";"0";"0";"DK-SV"
"55101110S";"LAB LINE 10% CH4, 25% CO, 20%CO2, 35% H2 i Nitrogen, 10 L";"0";"0";"0";"0";"DK-SV"
"55101175S";"LAB LINE 9,8% CO2, 14,9% O2 i Nitrogen 10 L. 150 bar";"0";"0";"0";"0";"DK-SV"
"55101176S";"LAB LINE 9,8% CO2, 14% O2 i Nitrogen 10 L.";"0";"0";"0";"0";"DK-SV"
"551011771S";"LAB LINE 22,5% CO2 i Nitrogen, 10 L.";"0";"0";"0";"0";"DK-SV"
"55101177S";"LAB LINE 8% CO2, 15% O2 i Nitrogen, 10 L, 150 bar, 1,5 m3";"0";"0";"0";"0";"DK-SV"
"551011781S";"LAB LINE 800 ppm CO, 13% CO2, 8% O2 i Nitrogen 10 L, 150 bar";"0";"0";"0";"0";"DK-SV"
"551011782S";"LAB LINE 0,68% Propan, 20,8% O2 i Nitrogen, 10 L. 200 bar.";"120";"1";"0";"0";"DK-SV"
"55101178S";"LAB LINE 180 ppm CO, 13% CO2, 8% O2 i Nitrogen, 10L, 150 bar";"0";"0";"0";"0";"DK-SV"
"551011791S";"LAB LINE 8% CO2, 13% O2 i Nitrogen, 10 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"551011792S";"LAB LINE 5% CO2, 16% O2 i Nitrogen, 10 L, 150 bar";"0";"0";"0";"0";"DK-SV"
"55101179S";"LAB LINE 15% O2, 6% CO2 i Nitrogen 10 L 150 bar 1,5 m3";"36";"1";"0";"0";"DK-SV"
"551011801S";"LAB LINE 5% CO2, 15% O2 i Nitrogen, 10 L. 150 bar";"0";"0";"0";"0";"DK-SV"
"55101180S";"LAB LINE 20% O2 i Nitrogen 10 L. 150 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"551011921S";"LAB LINE 2,8% CO2, 5,6% O2 i Nitrogen 10 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"55101192S";"LAB LINE 8% CO2 i Nitrogen 10 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"551011951S";"LAB LINE 5% H2S i Nitrogen, 10 L, 200 Bar";"60";"1";"0";"0";"DK-SV"
"55101195S";"LAB LINE 5% CO2 i Nitrogen, 10 L, 150 bar";"60";"1";"0";"0";"DK-SV"
"55101196S";"LAB LINE 4% CO2 i Nitrogen 10 L. 150 bar";"0";"0";"0";"0";"DK-SV"
"551011981S";"LAB LINE 1,2% iso-Buten i Nitrogen 10 L. 150 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"55101198S";"LAB LINE 2% O2 i Nitrogen. 10 L. 150 bar. 1,5 m3";"36";"1";"0";"0";"DK-SV"
"5510119910S";"LAB LINE 300 ppm Butanol i Nitrogen 10 L. 200 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"5510119911S";"LAB LINE 210 ppm NO i Nitrogen 10 L. 150 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"5510119912S";"LAB LINE 900 ppm NO i Nitrogen 10 L. 150 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"5510119913S";"LAB LINE 6ppm Benzen,6ppm Toluen,6ppm o-Xylen,6ppm p-Xylen";"0";"0";"0";"0";"DK-SV"
"5510119914S";"LAB LINE 2000 ppm CO2 i Nitrogen 10 L. 150 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"5510119915S";"LAB LINE 0,7 ppm NO i Nitrogen 10 L. 200 bar.";"36";"1";"0";"0";"DK-SV"
"5510119916S";"LAB LINE 8 ppm CO, 160 ppm CO2 i Nitrogen 10 L. 200 bar.";"60";"1";"0";"0";"DK-SV"
"5510119917S";"LAB LINE 180 ppm NO i Nitrogen 10 L. 200 bar.";"36";"1";"0";"0";"DK-SV"
"5510119918S";"LAB LINE 2600 ppm CO i Nitrogen 10 L. 200 bar.";"36";"1";"0";"0";"DK-SV"
"5510119919S";"LAB LINE 2200 ppm NO i Nitrogen 10 L. 200 bar.";"36";"1";"0";"0";"DK-SV"
"551011991S";"LAB LINE 80ppm CO, 80ppm NO i N2 10 L. 150 bar. 1,5 m3";"60";"0";"0";"0";"DK-SV"
"5510119920S";"LAB LINE 5 ppm CO i Nitrogen 10 L. 200 bar.";"60";"1";"0";"0";"DK-SV"
"5510119921S";"LAB LINE 10ppm CH4, 10 ppm C3H8 i N2. 10 L. 200 bar. 1,78 m3";"60";"1";"0";"0";"DK-SV"
"5510119922S";"LAB LINE 50ppm SO2, 100ppm CO2, 160ppm NO i Nitrogen 10 L.";"36";"1";"0";"0";"DK-SV"
"5510119923S";"LAB LINE 8 ppm CO, 1600 CO2 i Nitrogen 10 L. 200 bar.";"60";"1";"0";"0";"DK-SV"
"5510119924S";"LAB LINE 370 ppm CO i Nitrogen 10 L. 200 bar. 1,78 m3";"60";"1";"0";"0";"DK-SV"
"5510119925S";"LAB LINE 250 ppm O2 i Nitrogen 10 L. 200 bar. 1,78 m3";"60";"1";"0";"0";"DK-SV"
"5510119926S";"LAB LINE 160 ppm NOx, 160 ppm NO i Nitrogen 10 L. 200 bar.";"0";"0";"0";"0";"DK-SV"
"5510119927S";"LAB LINE 900 ppm CH4 i Nitrogen 10 L.";"0";"0";"0";"0";"DK-SV"
"5510119928S";"LAB LINE 25ppb Benzen,25ppb Toluen,25ppb o-Xylen";"0";"0";"0";"0";"DK-SV"
"5510119929s";"LAB LINE 500 ppb NO i Nitrogen, 10 L, 200 bar.";"12";"1";"0";"0";"DK-SV"
"551011992S";"LAB LINE 100 0ppm N2O i Nitrogen 10 L.";"0";"0";"0";"0";"DK-SV"
"5510119930S";"LAB LINE 2 ppm NO i Nitrogen 10 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"5510119931S";"LAB LINE 0,4% CO i Nitrogen 10 L. 200 bar.";"0";"0";"0";"0";"DK-SV"
"5510119932S";"LAB LINE 200 ppb NO i Nitrogen, 10 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"5510119933S";"LAB LINE 70 ppb NO i Nitrogen 10 L. 200 bar. 1,78 m3";"12";"1";"0";"0";"DK-SV"
"5510119935S";"LAB LINE 40 mg/Nm3 HCI i Nitrogen 10 L.";"12";"1";"0";"0";"DK-SV"
"5510119936S";"LAB LINE 1800 ppm CO i Nitrogen 10 L.";"120";"1";"0";"0";"DK-SV"
"5510119937S";"LAB LINE 180 ppm SO2 i Nitrogen 10 L.";"36";"1";"0";"0";"DK-SV"
"5510119938S";"LAB LINE 270 ppm NO i Nitrogen 10 L.";"36";"1";"0";"0";"DK-SV"
"5510119939S";"LAB LINE 100 ppb SO2 i Nitrogen 10 L.";"0";"0";"0";"0";"DK-SV"
"551011993S";"LAB LINE 40 ppm O2 i N2 10 L. 150 bar.";"36";"1";"0";"0";"DK-SV"
"551011994S";"LAB LINE 800 ppm NO i Nitrogen 10 L. 200 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"551011995S";"LAB LINE 90 ppm NO i Nitrogen 10 L. 200 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"551011996S";"LAB LINE 3500 ppm CO i Nitrogen 10 L. 200 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"551011997S";"LAB LINE 1000 ppm CO i Nitrogen 10 L. 200 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"551011998S";"LAB LINE 200 ppm SO2 i Nitrogen 10 L. 200 bar. 2 m3";"0";"0";"0";"0";"DK-SV"
"551011999S";"LAB LINE 10 ppm O2 i Nitrogen 10 L. 200 bar. 1,5 L.";"60";"1";"0";"0";"DK-SV"
"55101199S";"LAB LINE 1% Oxygen i Nitrogen 10 L. 150 Bar";"36";"1";"0";"0";"DK-SV"
"551024901S";"LAB LINE 0,25% CO, 9,2% He i Synt. Luft, 10 L. 150 bar";"0";"0";"0";"0";"DK-SV"
"55102490S";"LAB LINE 10% He i Synt. Luft 10 L. 150 bar";"60";"1";"0";"0";"DK-SV"
"55102495S";"LAB LINE 5% CO2 i Synt. Luft 10 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"551024991S";"LAB LINE 0,3% Metan, 0,3% CO i Synt. Luft 10 L. 150Bar";"0";"0";"0";"0";"DK-SV"
"551024992S";"LAB LINE 0,3% Metan, 0,18 % CO i Synt. Luft. 10 L. 150 bar";"60";"0";"0";"0";"DK-SV"
"551024993S";"LAB LINE 8120 ppm n-Butan i Synt. Luft. 10 L. 150bar. 1,5 m3";"36";"1";"0";"0";"DK-SV"
"551024994S";"LAB LINE 1 ppm N2O i Synt. luft. 10 L. 200 bar.";"24";"1";"0";"0";"DK-SV"
"551024995S";"LAB LINE 0,32% ppm N2O i Synth. luft. 10 L. 200 bar.";"24";"1";"0";"0";"DK-SV"
"551024996S";"LAB LINE 1000 ppm Etylen i Synt. Luft. 10 L. 200 bar";"60";"1";"0";"0";"DK-SV"
"55102499S";"LAB LINE 0,3% Acetylen,0,3% Metan,0,3% CO i Synt. Luft, 10 L";"90";"1";"0";"0";"DK-SV"
"55201095S";"LAB LINE 5% CO2 i Oxygen, 20 L. 150 bar. 3 m3";"0";"0";"0";"0";"DK-SV"
"552011791S";"LAB LINE 4,5% CO2, 16% O2 i Nitrogen 20 L.";"0";"0";"0";"0";"DK-SV"
"55201179S";"LAB LINE 0,5% CO2, 20,5% O2 i Nitrogen 20 L.";"0";"0";"0";"0";"DK-SV"
"55201180S";"LAB LINE 20% CO2 i Nitrogen 20 L.";"0";"0";"0";"0";"DK-SV"
"55201190S";"LAB LINE 5% CO2, 5% O2 i Nitrogen 20 L.";"60";"1";"0";"0";"DK-SV"
"55201195S";"LAB LINE 5% H2 i Nitrogen 20 L. 150 bar.";"36";"1";"0";"0";"DK-SV"
"55201198S";"LAB LINE 2% O2 i Nitrogen. 20 L.";"0";"0";"0";"0";"DK-SV"
"552011991S";"LAB LINE 8 ppm NO i Nitrogen 20 L. 200 bar";"0";"0";"0";"0";"DK-SV"
"552011992S";"LAB LINE 100 ppm SO2 i Nitrogen 20 L. 200 bar. 3,6 m3";"12";"1";"0";"0";"DK-SV"
"552011993S";"LAB LINE 20ppm C2H6,20ppm CH4,200ppm CO2 i N2. 20 L. 3,6 m3";"60";"1";"0";"0";"DK-SV"
"552011994S";"LAB LINE 200 ppm C2H6, 200 ppm CH4,2000 ppm CO2 i N2. 20 L.";"60";"1";"0";"0";"DK-SV"
"552011995S";"LAB LINE 200 ppm SO2 i Nitrogen 20 L. 200 bar. 3,57 m3";"36";"1";"0";"0";"DK-SV"
"55201199S";"LAB LINE 800 ppm O2 i Nitrogen, 20 L.";"0";"0";"0";"0";"DK-SV"
"55201275S";"LAB LINE 25% O2 i Argon 20 L. 150 bar.";"36";"1";"0";"0";"DK-SV"
"55201290S";"LAB LINE 10% CH4 i Argon 20 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"55201295S";"LAB LINE 5% CH4 i Argon 20 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"55201670S";"LAB LINE 30% O2 i CO2 20 L. 50 bar";"36";"1";"0";"0";"DK-SV"
"55201899S";"LAB LINE 0,3% CO2 i Helium. 20 L.";"0";"0";"0";"0";"DK-SV"
"552024991S";"LAB LINE 80 ppm i Synt. Luft. 20 L.";"0";"0";"0";"0";"DK-SV"
"552024992S";"LAB LINE 8 ppm Propan i Synt. Luft. 20 L. 200 bar.";"0";"0";"0";"0";"DK-SV"
"552024993S";"LAB LINE 0,3% Ac, 0,3% CH4,0,3% CO i Synt. Luft. 20 L.";"25";"1";"0";"0";"DK-SV"
"55202499S";"LAB LINE 880 ppm Propan i Synt. Luft. 20 L. 150 bar";"36";"1";"0";"0";"DK-SV"
"55202590S";"LAB LINE 10% Propen i Propan, 20 L";"0";"0";"0";"0";"DK-SV"
"55202592S";"LAB LINE 3 ppm CO2, 50 ppm n-Butan, 50 ppm iso-Butan....";"0";"0";"0";"0";"DK-SV"
"55202596S";"LAB LINE 200 ppm CO2 ,0,2% Propen, 0,3% Etylen, 0,5% Metan..";"60";"1";"0";"0";"DK-SV"
"552025971S";"LAB LINE 10 ppm Propadien,10 ppm Methylacetylen....";"24";"1";"0";"0";"DK-SV"
"55202597S";"LAB LINE 300 ppm Etan, 3% Propan i Propen 20 L.";"12";"1";"0";"0";"DK-SV"
"552025991S";"LAB LINE 2 ppm Ac, 300 ppm Etan, 800 ppm Metan i Eten, 20L";"12";"1";"0";"0";"DK-SV"
"552025992S";"LAB LINE 1000 ppm CO,1000 ppm N2, 2000 ppm CO2, 2000 ppm O2";"0";"0";"0";"0";"DK-SV"
"552025993S";"LAB LINE 1000 ppm Eten, 200 ppm Propen i Etan, 20 L";"36";"1";"0";"0";"DK-SV"
"552025994S";"LAB LINE 1 ppm CO, 5 ppm CO2, 5 ppm C2H2, 5 ppm C3H6.......";"24";"1";"0";"0";"DK-SV"
"55501095S";"LAB LINE 5% CO2 i Oxygen 50 L. 150 bar. 7,5 m3";"36";"1";"0";"0";"DK-SV"
"55501141S";"LAB LINE 27% Oxygen / 32% Helium i N2  200 Bar 50 L. 10 m3";"36";"1";"0";"0";"DK-SV"
"5550115916S";"LAB LINE P3 1800 ppm CO2, 0,9% CO i Nitrogen, 50 L";"60";"1";"0";"0";"DK-SV"
"55501160S";"LAB LINE 40% CO2 i Nitrogen, 50 L";"0";"0";"0";"0";"DK-SV"
"55501175S";"LAB LINE 25% O2 i Nitrogen 50 L. 150 bar.";"36";"1";"0";"0";"DK-SV"
"55501176S";"LAB LINE 6% CO2, 18% O2 i Nitrogen 50 L";"60";"0";"0";"0";"DK-SV"
"55501177S";"LAB LINE 8% CO2, 15% O2 i N2 50 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"555011791S";"LAB LINE 21% CO2 i Nitrogen 50 L.";"0";"0";"0";"0";"DK-SV"
"55501179S";"LAB LINE 600 ppm CO2, 20% O2 i Nitrogen 50 L. 200 bar.";"0";"0";"0";"0";"DK-SV"
"555011801S";"LAB LINE 600 ppm CO2, 20% O2 i Nitrogen, 50 L. 150 bar.";"36";"1";"0";"0";"DK-SV"
"555011802S";"LAB LINE 10% SO2, 10% NO2 i Nitrogen 50 L.  3,1 bar.";"36";"1";"0";"0";"DK-SV"
"555011803S";"LAB LINE 20% H2 i Nitrogen, 50 L.";"0";"0";"0";"0";"DK-SV"
"55501180S";"LAB LINE 20% CO2 5.5 i Nitrogen 5.0 50 L. 150 bar";"0";"0";"0";"0";"DK-SV"
"555011831S";"LAB LINE 3% CO2, 14% O2 i Nitrogen 50 L.";"60";"0";"0";"0";"DK-SV"
"555011851S";"LAB LINE 15% O2 i Nitrogen. 50 L. 150 bar. 7,5 m3";"36";"1";"0";"0";"DK-SV"
"55501185S";"LAB LINE 5% CO2, 10% O2 i Nitrogen, 50 L, 150 bar";"36";"1";"0";"0";"DK-SV"
"55501188S";"LAB LINE 0,1%CH3OH,0,1%CO2,0,2%DME,0,3%CO,11%O2 i N2.50 L.";"0";"0";"0";"0";"DK-SV"
"55501189S";"LAB LINE 6% CO2, 5% O2 i N2. 50 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"555011901S";"LAB LINE 10% O2 i Nitrogen 50 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"555011902S";"LAB LINE 10% H2  6,0 i Nitrogen 6.0, 50 L, 200 bar. 8,9 m3";"0";"0";"0";"0";"DK-SV"
"55501190S";"LAB LINE 5% H2, 5%CO2 i Nitrogen, 50 L, 150 bar, 7,5 m3";"0";"0";"0";"0";"DK-SV"
"55501191S";"LAB LINE 9,5% CO i Nitrogen 5.0, 50 L, 150 bar";"60";"1";"0";"0";"DK-SV"
"55501192S";"LAB LINE 5,5% CO2, 2% O2 i Nitrogen, 50 L, 150 bar.";"36";"1";"0";"0";"DK-SV"
"55501193S";"LAB LINE 5%j CO2, 2% O2 i Nitrogen, 50 L, 150 bar";"0";"0";"0";"0";"DK-SV"
"555011951S";"LAB LINE 5% H2 i Nitrogen, 50 L";"36";"1";"0";"0";"DK-SV"
"555011952S";"LAB LINE 5% NO2 i Nitrogen, 50 L. (329 L)";"36";"1";"0";"0";"DK-SV"
"55501195S";"LAB LINE 5% Oxygen i Nitrogen, 50 L, 150 Bar";"36";"1";"0";"0";"DK-SV"
"55501196S";"LAB LINE 4% H2 i Nitrogen, 50 L, 200 bar.";"0";"0";"0";"0";"DK-SV"
"55501198S";"LAB LINE 2% O2 6.0 i Nitrogen 6.0, 50 L, 200 bar, 8,9 m3";"0";"0";"0";"0";"DK-SV"
"5550119910S";"LAB LINE 500 ppb NO i Nitrogen 50 L.";"0";"0";"0";"0";"DK-SV"
"5550119911S";"LAB LINE 200ppm H2S i Nitrogen 50 L.";"12";"1";"0";"0";"DK-SV"
"555011991S";"LAB LINE 1% Oxygen i Nitrogen 50 L. 150 bar.";"0";"0";"0";"0";"DK-SV"
"555011992S";"LAB LINE 1% O2 6.0 i Nitrogen 6.0 50 L. 200 bar. 8,9 m3";"0";"0";"0";"0";"DK-SV"
"555011993S";"LAB LINE 500 ppm N2O i Nitrogen, 50 L, 150 bar,";"0";"0";"0";"0";"DK-SV"
"555011994S";"LAB LINE 500 ppm NO2 i Nitrogen 50 L. 200 bar. 9,5 m3";"0";"0";"0";"0";"DK-SV"
"555011995S";"LAB LINE 100 ppm O2 i Nitrogen 50 L. 150  bar.";"36";"1";"0";"0";"DK-SV"
"555011996S";"LAB LINE 2500 ppm CO i Nitrogen, 50 L. 200 bar. 8,9 m3";"0";"0";"0";"0";"DK-SV"
"555011997S";"LAB LINE 0,18% CO2, 0,9% CO i Nitrogen 50 L. 200 bar.";"0";"0";"0";"0";"DK-SV"
"555011998S";"LAB LINE 0,1% O2  6.0 i Nitrogen 6.0 50 L. 200 bar.8,9 m3";"0";"0";"0";"0";"DK-SV"
"555011999S";"LAB LINE 3500 ppm CO2 i Nitrogen, 50 L";"36";"1";"0";"0";"DK-SV"
"55501199S";"LAB LINE 0,3% CO2 i Nitrogen (+/- 0,01% ABS.)";"0";"0";"0";"0";"DK-SV"
"55501250S";"LAB LINE 50% O2 5.2 i Argon 5.0,  50L, 150 Bar";"60";"1";"0";"0";"DK-SV"
"55501280S";"LAB LINE 20% R32 i Argon 50 L.";"60";"1";"0";"0";"DK-SV"
"555012901S";"LAB LINE 10% Metan i  Argon (50 L.) 150 bar";"60";"1";"0";"0";"DK-SV"
"55501290S";"LAB LINE 10% Helium i Argon 50 L. 150 bar. 7,5 m3";"36";"1";"0";"0";"DK-SV"
"55501295S";"LAB LINE 5% Metan i  Argon (50 L.) 150 bar";"60";"1";"0";"0";"DK-SV"
"55501296S";"LAB LINE 1% iso-Butan, 2,5% CO2 i Ar, 50 L";"60";"1";"0";"0";"DK-SV"
"55501643S";"LAB LINE 57% Metan i CO2. 50 L. 100 bar. 6 m3";"0";"0";"0";"0";"DK-SV"
"55501678S";"LAB LINE 1% C2H6,1%C3H6,4%H2,4%N2,6%CH4,6%CO i CO2. 50 L";"0";"0";"0";"0";"DK-SV"
"55501680S";"LAB LINE 20% CO i Carbon Dioxide 50 L. 42 bar. 0,98";"120";"1";"0";"0";"DK-SV"
"55501690S";"LAB LINE 10% Methan i CO2 50 L. 46 bar.";"0";"0";"0";"0";"DK-SV"
"55501699S";"LAB LINE 5000 ppm H2S i CO2. 50 L.";"0";"0";"0";"0";"DK-SV"
"55501850S";"LAB LINE 50% O2 i Helium, 50 L.";"60";"1";"0";"0";"DK-SV"
"55501860S";"LAB LINE 40% H2 i Helium, 50 L, 150 bar";"0";"0";"0";"0";"DK-SV"
"55501868S";"Lasergas 5,4% CO2 4.5,  27% N2 5.0 i Helium, 50L";"0";"0";"0";"0";"DK-SV"
"55501875S";"Lasergas 1,7% CO, 23,4% N2 i Helium, 50 L";"60";"1";"1";"0";"DK-SV"
"55501879S";"LAB LINE 21% O2 i Helium, 50 L, 200 bar, 8,4 m3";"120";"1";"0";"0";"DK-SV"
"555018951S";"LAB LINE 5% CO2 i Helium, 50 L, 150 bar.";"0";"0";"0";"0";"DK-SV"
"55501895S";"LAB LINE 5% O2 i Helium, 50L, 150 bar";"60";"1";"0";"0";"DK-SV"
"55502090S";"LAB LINE 10% CO2 i Methan 50 L. 150 Bar";"0";"0";"0";"0";"DK-SV"
"55502479S";"LAB LINE 0,12% Propan i Synt. Luft. 50 L. 200 bar.";"0";"0";"0";"0";"DK-SV"
"555024901S";"LAB LINE 0,25% CO, 9,2% He i Synt. Luft, 50 L, 150 bar";"60";"1";"0";"0";"DK-SV"
"55502490S";"LAB LINE 10% He i Synt. Luft 50 L 150 Bar";"0";"0";"0";"0";"DK-SV"
"55502495S";"LAB LINE 5% CO2 i Synt. Luft. 50 L. 150 bar. 7,3 m3";"36";"1";"0";"0";"DK-SV"
"555024991S";"LAB LINE 0,3% CH4, 0,3% CO i Synt. luft, 50 L, 150 bar";"0";"0";"0";"0";"DK-SV"
"55502499S";"LAB LINE 0,3% Acetylen, 0,3% CH4, 0,3% CO i Synt. luft, 50 L";"60";"1";"0";"0";"DK-SV"
"56015828";"Chlorine (Cl2) 2.8 1 L.";"0";"1";"0";"0";""
"56015937S";"Carbon Monoxide (CO) 3.7, 50 L";"60";"1";"0";"0";"DK-SV"
"560559";"Carbon Monoxide (CO) 3.0, 5 L";"60";"0";"0";"0";"DK-SV"
"56105738";"Ammoniak ( NH3) 3.8, 10 L";"60";"1";"0";"0";"DK-SV"
"56105850S";"Krypton (Kr) 5.0 LAB LINE 10 L.";"60";"1";"0";"0";"DK-SV"
"561059";"Carbon Monoxide (CO) 3.0. 10 L.";"60";"1";"0";"0";"DK-SV"
