"125050SHT";"Argon 5.0 LAB LINE 50 L. 300 bar 16,4 m3";"60";"1";"1";"0";"DK-SV"
"125050SSG";"Argon 5.0 LAB LINE 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"125055S";"Argon 5.5 LAB LINE 50 L. 200 bar 10,9 m3";"60";"1";"1";"0";"DK-SV"
"125055SSG";"Argon 5.5 LAB LINE 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"125060S";"Argon 6.0 LAB LINE 50 L. 200 bar 10,9 m3";"60";"1";"1";"0";"DK-SV"
"1250Q";"Argon KVIK-TOP 50 L. 300 bar 15,6 m3";"60";"1";"0";"0";"DK-SV"
"1250QK";"Argon (YARAPRAXAIR) KVIK-TOP 50 L. 200 bar 10,9 m3";"60";"1";"0";"0";""
"1250QSG";"Argon KVIK-TOP 50 L. 300 bar 15,6 m3";"0";"0";"0";"0";""
"1250SG";"Argon 50 L. 200 bar 10,9 m3";"0";"0";"0";"0";""
"126248P";"Argon 4.8 PRO LINE Flydende 190 L.";"0";"0";"0";"0";""
"126348P";"Argon 4.8 PRO LINE Flydende 176 L";"0";"0";"0";"0";""
"126348PHT";"Argon Flydende 4,8 176 L. 15 bar";"60";"1";"1";"0";"DK-SV"
