"1288";"Argon XL-bat. 300 bar 199,0 m3";"60";"1";"0";"0"
"1288451";"Argon ICP 4.5 XL-bat. 300 bar 199,0 m3";"60";"1";"1";"0"
"128848P";"Argon 4.8 PRO LINE XL-bat. 300 bar";"60";"1";"1";"0"
"128850S";"Argon 5.0 LAB LINE XL-bat. 300 bar";"60";"1";"1";"0"
"128850SSG";"Argon 5.0 LAB LINE XL-bat. 300 bar";"0";"0";"0";"0"
"1288SG";"Argon XL-bat. 300 bar 199,0 m3";"0";"0";"0";"0"
"1296";"Argon Flydende m3 TECH LINE";"0";"0";"0";"0"
"1298";"Argon Flydende KG TECH LINE";"0";"0";"0";"0"
"1299";"Argon TECH LINE Flydende L.";"0";"0";"0";"0"
"129948P";"Argon 4.8 PRO LINE Flydende L.";"0";"0";"0";"0"
"129950S";"Argon 5.0 LAB LINE Flydende L.";"0";"0";"0";"0"
"1304F";"Atm. Luft PHARMA LINE Pin/Stål 4 L. 200 bar";"36";"1";"0";"0"
"1304F4";"Atm. Luft PHARMA LINE 4 L. 200 bar m/Klein";"36";"1";"0";"0"
"1304FK";"Atm. Luft PHARMA LINE 4 L. 200 bar";"36";"1";"0";"0"
"1305";"Atm. Luft 5 L. 200 bar";"0";"0";"0";"0"
"1305F";"Atm Luft PHARMA LINE 5 L. 200 bar";"36";"1";"0";"0"
"1305K";"Atm. Luft 5 L. 200 bar";"0";"0";"0";"0"
"1305SG";"Atm. Luft 5 L. 200 bar";"0";"0";"0";"0"
"1310";"Atm. Luft 10 L. 200 bar";"60";"1";"0";"0"
"1310F";"Atm. Luft PHARMA LINE 10 L. 200 bar";"36";"1";"0";"0"
"1310FK";"Atm. Luft PHARMA LINE 10 L. 200 bar";"36";"1";"0";"0"
"1310K";"Atm. Luft 10 L. 200 bar";"0";"0";"0";"0"
"1310SG";"Atm. Luft 10 L. 200 bar";"0";"0";"0";"0"
"1320";"Atm. Luft 20 L. 200 bar 4,0 m3";"60";"1";"0";"0"
"1320F";"Atm. Luft PHARMA LINE 20 L. 200 bar 4,0 m3";"36";"1";"0";"0"
"1320FK";"Atm. Luft PHARMA LINE 20 L. 200 bar 4,0 m3";"36";"1";"0";"0"
"1320K";"Atm. Luft 20 L. 200 bar 4,0 m3";"0";"0";"0";"0"
"1320SG";"Atm. Luft 20 L. 200 bar 4,0 m3";"0";"0";"0";"0"
"1350";"Atm. Luft 50 L. 200 bar 10,0 m3";"60";"1";"0";"0"
"1350F";"Atm. Luft PHARMA LINE 50 L. 200 bar 10,0 m3";"36";"1";"0";"0"
"1350FK";"Atm. Luft PHARMA LINE 50 L. 200 bar 10,0 m3";"36";"1";"0";"0"
"1350I";"Atm. Luft 50 L Dyk- og Åndingsgas";"60";"1";"0";"1"
"1350ISG";"Atm. Luft 50 L Dyk- og Åndingsgas";"0";"0";"0";"0"
"1350K";"Atm. Luft 50 L. 200 bar 10,0 m3";"0";"0";"0";"0"
"1350MSG";"Atm. Luft Med. 50 L. 200 bar 10,0 m3";"0";"0";"0";"0"
"1350SG";"Atm. Luft 50 L. 200 bar 10,0 m3";"0";"0";"0";"0"
"1373";"Atm. Luft L2040 150 bar 120,0 m3";"0";"0";"0";"0"
"1385";"Atm. Luft H1250 200 bar 120,0 m3";"0";"0";"0";"0"
"1385F";"Atm. Luft PHARMA LINE H1250 L. 200 bar 122,3 m3";"36";"1";"0";"0"
"1385FK";"Atm. Luft PHARMA LINE H1250 200 bar 120,0 m3";"36";"1";"0";"0"
"1400";"Hydrogen m3";"0";"0";"0";"0"
"1402";"Hydrogen 2 L. 200 bar";"0";"0";"0";"0"
"1402K";"Hydrogen 2 L. 200 bar";"0";"0";"0";"0"
"1404";"Hydrogen 4 L. 200 bar";"0";"0";"0";"0"
"1405";"Hydrogen 5 L. 200 bar";"0";"0";"0";"0"
"14051";"Hydrogen 5 L. 200 bar med hætte";"0";"0";"0";"0"
"140545";"Hydrogen 4.5  (Plus) 5 L. 200 bar KUN SAB";"0";"0";"0";"0"
"140550S";"Hydrogen 5.0 LAB LINE 5 L 200 bar";"0";"0";"0";"0"
"1405K";"Hydrogen 5 L. 200 bar";"0";"0";"0";"0"
"1405SG";"Hydrogen 5 L. 200 bar";"0";"0";"0";"0"
"1410";"Hydrogen 10 L. 200 bar";"60";"1";"0";"0"
"141045";"Hydrogen 4.5 (Plus) 10 L. 200 bar";"0";"0";"0";"0"
"141045K";"Hydrogen 4.5 (Plus) 10 L. 200 bar";"0";"0";"0";"0"
"141050S";"Hydrogen 5.0 LAB LINE 10 L 200 bar";"60";"1";"1";"0"
"141050SSG";"Hydrogen 5.0 LAB LINE 10 L 200 bar";"0";"0";"0";"0"
"1410K";"Hydrogen 10 L. 200 bar";"0";"0";"0";"0"
"1420";"Hydrogen 20 L. 200 bar 3,6 m3";"60";"1";"0";"0"
"142045";"Hydrogen 4.5 (Plus) 20 L. 200 bar 3,6 m3";"60";"1";"1";"0"
"142045K";"Hydrogen 4.5 (Plus) 20 L. 200 bar 3,6 m3";"0";"0";"0";"0"
"142045SG";"Hydrogen 4.5 (Plus) 20 L. 200 bar 3,6 m3";"0";"0";"0";"0"
"142050S";"Hydrogen 5.0 LAB LINE 20 L. 200 b 3,6 m3";"60";"1";"1";"0"
"142050SSG";"Hydrogen 5.0 LAB LINE 20 L. 200 b 3,6 m3";"0";"0";"0";"0"
"142055S";"Hydrogen 5.5 LAB LINE 20 L. 200 b 3,6 m3";"0";"0";"0";"0"
"142055SSG";"Hydrogen 5.5 LAB LINE 20 L. 200 b 3,6 m3";"0";"0";"0";"0"
"142060S";"Hydrogen 6.0 LAB LINE 20 L. 200 b 3,6 m3";"0";"0";"0";"0"
"1420K";"Hydrogen 20 L. 200 bar 3,6 m3";"0";"0";"0";"0"
"1440";"Hydrogen 40 L. 200 bar 7,3 m3";"0";"0";"0";"0"
"1440K";"Hydrogen 40 L. 200 bar 7,3 m3";"0";"0";"0";"0"
"1450";"Hydrogen 50 L. 200 bar 9,1 m3";"60";"1";"0";"0"
"145045";"Hydrogen 4.5  50 L. 200 bar 9,1 m3";"60";"1";"1";"0"
"145045K";"Hydrogen 4.5  50 L. 200 bar 9,1 m3";"0";"0";"0";"0"
"145045SG";"Hydrogen 4.5 (Plus) 50 L. 200 bar 9,1 m3";"0";"0";"0";"0"
"145048P";"Hydrogen 4.8 PRO LINE 50 L. 200 b 9,1 m3";"60";"1";"1";"0"
"145050S";"Hydrogen 5.0 LAB LINE 50 L. 200 b 9,1 m3";"60";"1";"1";"0"
"145050SSG";"Hydrogen 5.0 LAB LINE 50 L. 200 b 9,1 m3";"0";"0";"0";"0"
"145055S";"Hydrogen 5.5 LAB LINE 50 L. 200 b 9,1 m3";"60";"1";"1";"0"
"145055SSG";"Hydrogen 5.5 LAB LINE 50 L. 200 b 9,1 m3";"0";"0";"0";"0"
"145060S";"Hydrogen 6.0 LAB LINE 50 L. 200 b 9,1 m3";"60";"1";"1";"0"
"1450K";"Hydrogen 50 L. 200 bar 9,1 m3";"0";"0";"0";"0"
"1450SG";"Hydrogen 50 L. 200 bar 9,1 m3";"0";"0";"0";"0"
"1472";"Hydrogen L1240 150 bar 86,0 m3";"0";"0";"0";"0"
"1473";"Hydrogen L2040 150 bar 110,0 m3";"0";"0";"0";"0"
"1483";"Hydrogen H2040 200 bar 146,0 m3";"60";"1";"0";"0"
"1484";"Hydrogen (AGA ejd.) H1050 200 bar 91 m3";"0";"0";"0";"0"
"1484K";"Hydrogen (AGA ejd.) H1050 200 bar 91 m3";"0";"0";"0";"0"
"1485";"Hydrogen H1250 200 bar 109,2 m3";"60";"1";"0";"0"
"148545";"Hydrogen 4.5 H1250 200 bar 109,2 m3";"60";"1";"1";"0"
"148545SG";"Hydrogen 4.5 H1250 200 bar 109,2 m3";"0";"0";"0";"0"
"148550S";"Hydrogen 5.0 LAB LINE H1250 200 bar";"0";"0";"0";"0"
"1485K";"Hydrogen H1250 200 bar 109,2 m3";"0";"0";"0";"0"
"1486";"Hydrogen H3250 200 bar 291,2 m3";"60";"1";"0";"0"
"1486K";"Hydrogen H3250 200 bar 291,2 m3";"0";"0";"0";"0"
"1487";"Hydrogen 4.5 H3250 200 bar 291,2 m3";"0";"0";"0";"0"
"1487K";"Hydrogen 4.5 H3250 200 bar 291,2 m3";"0";"0";"0";"0"
"1495";"Hydrogen (MG)";"0";"0";"0";"0"
"1496";"Hydrogen Trailer";"0";"0";"0";"0"
"1505";"Acetylen 5 L.";"0";"0";"0";"0"
"15051";"Acetylen 5L (AGA ventil)";"0";"0";"0";"0"
"1505K";"Acetylen 5 L.";"0";"0";"0";"0"
"1505SG";"Acetylen 5 L.";"0";"0";"0";"0"
"1510";"Acetylen 10 L.";"60";"1";"0";"0"
"1510K";"Acetylen 10 L.";"0";"0";"0";"0"
"1520";"Acetylen 20 L. 3,6 KG";"60";"1";"0";"0"
"152025S";"Acetylen 2.5 LAB LINE 20 L. 3,3 KG";"0";"0";"0";"0"
"152025SK";"Acetylen 2.5 LAB LINE 20 L. 3,25 KG";"0";"0";"0";"0"
"1520K";"Acetylen 20 L. 3,75 KG";"0";"0";"0";"0"
"1520P";"Acetylen HF PRO LINE 20 L. 3,6 KG";"60";"1";"0";"0"
"1520Q";"Acetylen KVIK-TOP 20 L. 3,6 KG";"60";"1";"0";"0"
"1520SG";"Acetylen 20 L. 3,6 KG";"0";"0";"0";"0"
"1523K";"Acetylen IPR 20 L. 3,75 KG";"0";"0";"0";"0"
"1540";"Acetylen 40 L. 7,2 KG";"60";"1";"0";"0"
"154025S";"Acetylen 2.5 LAB LINE 40 L. 6,5 KG";"60";"1";"0";"0"
"154025SK";"Acetylen 2.5 S LAB LINE 40 L. 6,5 KG";"0";"0";"0";"0"
"154025SSG";"Acetylen 2.5 LAB LINE 40 L. 6,5 KG";"0";"0";"0";"0"
"1540K";"Acetylen 40 L. 7,5 KG";"0";"0";"0";"0"
"1540P";"Acetylen HF PRO LINE 40 L. 7,2 KG";"60";"1";"0";"0"
"1540Q";"Acetylen KVIK-TOP 40 L. 7,2 KG";"60";"1";"0";"0"
"1540SG";"Acetylen 40 L. 7,2 KG";"0";"0";"0";"0"
"1542";"Acetylen T42";"60";"1";"0";"0"
"1543K";"Acetylen IPR 40 L. 7,5 KG";"0";"0";"0";"0"
"1570";"Acetylen 0840 57,6 KG";"60";"1";"0";"0"
"1570K";"Acetylen 0840 57,6 KG";"0";"0";"0";"0"
"1571";"Acetylen 0940 64,8 KG";"60";"1";"0";"0"
"1571K";"Acetylen 0940 64,8 KG";"0";"0";"0";"0"
"1571P";"Acetylen HF PRO LINE 0940 64,8 KG";"60";"1";"0";"0"
"1571SG";"Acetylen 0940 64,8 KG";"0";"0";"0";"0"
"1578K";"Acetylen 1640 Bat. 120 KG";"0";"0";"0";"0"
"1579K";"Acetylen 1650 Bat. 150,4 KG";"0";"0";"0";"0"
"1580K";"Air Liquide Acetylen Bd-M 105 kg";"0";"0";"0";"0"
"1581K";"Air Liquide Acetylen Bd-S 60 kg";"0";"0";"0";"0"
"1581PK";"Air Liquide Alphagaz 1 Acetylen Bd-M 60 kg";"0";"0";"0";"0"
"1582K";"Air Liquide Acetylen Bd-S 50 kg DMF";"0";"0";"0";"0"
"1583K";"AGA acetylenbatteri 10 fl., 78 kg";"0";"0";"0";"0"
"1585";"Acetylen 12N40 96,0 KG";"60";"1";"0";"0"
"1601";"Carbondioxid 0,5 L.";"0";"0";"0";"0"
"16011F";"Carbondioxid PHARMA LINE 0,74 L. 0,55 kg";"36";"1";"0";"0"
"16011F4";"Carbondioxid PHARMA LINE klein 0,74 L. 0,55 kg";"36";"1";"0";"0"
"16012F";"Carbondioxid PHARMA LINE 1 L. 0,75 kg";"36";"1";"0";"0"
"1601F";"Carbondioxid PHARMA LINE 0,5 L.";"36";"1";"0";"0"
"1602L";"Carbondioxid FOOD LINE 0,74 L.";"0";"0";"0";"0"
"1603";"Carbondioxid 2,5 L.";"0";"0";"0";"0"
"1603F";"Carbondioxid PHARMA LINE m/pin 2,5 L.";"36";"1";"0";"0"
"1603F4";"Carbondioxid PHARMA LINE m/klein 2,5 L.";"36";"1";"0";"0"
"1603FH";"Carbondioxid PHARMA LINE 2,5 L. m/Håndhjul";"0";"0";"0";"0"
"1603L";"Carbondioxid FOOD LINE 2,5 L.";"0";"0";"0";"0"
"1604";"Carbondioxid 4 L. 3,0 KG";"0";"0";"0";"0"
"1604L";"Carbondioxid FOOD LINE 4 L. 3,0 KG";"0";"0";"0";"0"
"1605L";"Carbondioxid FOOD LINE 5 L. 3,7 KG";"0";"0";"0";"0"
"1608";"Carbondioxid 8 L. 6 KG";"0";"0";"0";"0"
"1608D";"Carbondioxid 8 L. 6 KG Flydende";"0";"0";"0";"0"
"1608F";"Carbondioxid PHARMA LINE 8 L. 6 KG";"36";"1";"0";"1"
"1608L";"Carbondioxid FOOD LINE 8 L. 6 KG";"0";"0";"0";"0"
"1608LSG";"Carbondioxid Stål FOOD LINE 8 L. 6 KG";"0";"0";"0";"0"
"1608SG";"Carbondioxid Stål 8 L. 6 KG";"0";"0";"0";"0"
"1610";"Carbondioxid 10 L. 7,5 KG";"0";"0";"0";"0"
"1610L";"Carbondioxid FOOD LINE 10 L. 7,5 KG";"60";"1";"0";"0"
"1610M";"Carbondioxid Med. 10 L. 7,5 KG";"0";"0";"0";"0"
"1614";"Carbondioxid 14 L. 10 KG";"0";"0";"0";"0"
"1614D";"Carbondioxid 14 L. 10 KG Flydende";"0";"0";"0";"0"
"1614DR";"Carbondioxid R744 Køle 14 L. 10 KG";"60";"1";"0";"0"
"1614F";"Carbondioxid PHARMA LINE 14 L. 10 Kg";"36";"1";"0";"1"
"1614L";"Carbondioxid FOOD LINE 14 L. 10 KG";"60";"1";"0";"0"
"1614LSG";"Carbondioxid Stål FOOD LINE 14 L. 10 KG";"0";"0";"0";"0"
"1614R";"Carbondioxid R744  Køle UDEN DYKRØR 10 KG";"60";"1";"0";"0"
"1614SG";"Carbondioxid Stål 14 L. 10 KG";"0";"0";"0";"0"
"1614TR";"Carbondioxid R744 Køle med tovejs ventil 14 L. 10 KG.";"60";"1";"0";"0"
"1620";"Carbondioxid 20 L. 15 KG";"60";"1";"0";"0"
"162040S";"Carbondioxid 4.0 LAB LINE 20 L. 15 KG";"60";"1";"1";"0"
"162040SSG";"Carbondioxid 4.0 LAB LINE 20 L. 15 KG";"0";"0";"0";"0"
"162045DS";"Carbondioxid 4.5 LAB LINE 20 L. 15 KG";"0";"0";"0";"0"
"162045DSSG";"Carbondioxid 4.5 LAB LINE 20 L. 15 KG";"0";"0";"0";"0"
"162045S";"Carbondioxid 4.5 LAB LINE 20 L. 15 KG";"60";"1";"1";"0"
"162045SSG";"Carbondioxid 4.5 LAB LINE 20 L. 15 KG";"0";"0";"0";"0"
"162046S";"Carbondioxid 4.6 LAB LINE 20 L. 15 KG";"0";"0";"0";"0"
"162046SSG";"Carbondioxid 4.6 LAB LINE 20 L. 15 KG";"0";"0";"0";"0"
"162048S";"Carbondioxid 4.8 LAB LINE 20 L. 15 KG";"0";"0";"0";"0"
"1620D";"Carbondioxid 20 L. 15 KG Flydende";"60";"1";"0";"0"
"1620DR";"Carbondioxid R744 Køle 20L, 15kg";"60";"1";"0";"0"
"1620DSG";"Carbondioxid 20 L. 15 KG Flydende";"0";"0";"0";"0"
"1620F";"Carbondioxid PHARMA LINE 20 L. 15 KG";"36";"1";"0";"1"
"1620L";"Carbondioxid FOOD LINE 20 L. 15 KG";"60";"1";"0";"0"
"1620LSG";"Carbondioxid FOOD LINE 20 L. 15 KG";"0";"0";"0";"0"
"1620SG";"Carbondioxid 20 L. 15 KG.";"0";"0";"0";"0"
"1620TR";"Carbondioxid R744 Køle med tovejs ventil 20 L. 15 KG.";"60";"1";"0";"0"
"1626";"Carbondioxid 26 L. 20 KG";"0";"0";"0";"0"
"162640S";"Carbondioxid 4.0 LAB LINE 26 L. 20 KG";"0";"0";"0";"0"
"162646S";"Carbondioxid 4.6 LAB LINE 26 L. 20 KG";"0";"0";"0";"0"
"162648S";"Carbondioxid 4.8 LAB LINE 26 L. 20 KG";"0";"0";"0";"0"
"163060S";"Carbondioxid 6.0 LAB LINE 30 L. SFC/SFE";"0";"0";"0";"0"
"1640";"Carbondioxid 40 L. 26 KG";"60";"1";"0";"0"
"164040S";"Carbondioxid 4.0 LAB LINE 40 L. 26 KG";"0";"0";"0";"0"
"164045DS";"Carbondioxid 4.5 LAB LINE 40 L. 26 KG";"0";"0";"0";"0"
"164045DSSG";"Carbondioxid 4.5 LAB LINE 40 L. 26 KG";"0";"0";"0";"0"
"164045S";"Carbondioxid 4.5 LAB LINE 40 L. 26 KG";"60";"1";"1";"0"
"164045SSG";"Carbondioxid 4.5 LAB LINE 40 L. 26 KG";"0";"0";"0";"0"
"164046S";"Carbondioxid 4.6 LAB LINE 40 L. 26 KG";"0";"0";"0";"0"
"164055S";"Carbondioxid 5.5 Lab Line 40 L. 30 KG";"60";"1";"1";"0"
"1640D";"Carbondioxid 40 L. 26 KG Flydende";"60";"1";"0";"0"
"1640DR";"Carbondioxid R744 Køle 40 L. 26 KG";"60";"1";"0";"0"
"1640DSG";"Carbondioxid 40 L. 26 KG Flydende";"0";"0";"0";"0"
"1640F";"Carbondioxid PHARMA LINE 40 L 26 kg.";"36";"1";"0";"1"
"1640L";"Carbondioxid FOOD LINE 40 L. 26 KG";"60";"1";"0";"0"
"1640LD";"Carbondioxid FOOD LINE 40 L. 26 KG";"0";"0";"0";"0"
"1640LSG";"Carbondioxid FOOD LINE 40 L. 26 KG";"0";"0";"0";"0"
"1640M";"Carbondioxid Med. 40 L. 26 KG";"0";"0";"0";"0"
"1640SG";"Carbondioxid 40 L. 26 KG";"0";"0";"0";"0"
"165045DS";"Carbondioxid 4.5 LAB LINE 50 L. 37,5 KG";"0";"0";"0";"0"
"165045DSSG";"Carbondioxid 4.5 LAB LINE 50 L. 37,5 KG";"0";"0";"0";"0"
"165045S";"Carbondioxid 4.5 LAB LINE 50 L. 37,5 KG";"60";"1";"1";"0"
"165045SSG";"Carbondioxid 4.5 LAB LINE 50 L. 37,5 KG";"0";"0";"0";"0"
"165055DS";"Carbondioxid 5.5 LAB LINE 50 L. 32 KG";"60";"1";"1";"0"
"165055DSSG";"Carbondioxid 5.5 LAB LINE 50 L. 32 KG";"0";"0";"0";"0"
"165055S";"Carbondioxid 5.5 LAB LINE 50 L. 32 KG";"60";"1";"1";"0"
"1650D";"Carbondioxid 50 L. 37,5 KG flydende";"60";"1";"0";"0"
"1650DSG";"Carbondioxid 50 L. 37,5 KG flydende";"0";"0";"0";"0"
"1650F";"Carbondioxid PHARMA LINE 50 L 37,5 kg.";"36";"1";"0";"1"
"1650M";"Carbondioxid Med. 50 L. 37,5 KG";"0";"0";"0";"0"
"1661HT";"Carbondioxid Flydende 208 L. 15 bar";"60";"1";"0";"0"
"1663HT";"Carbondioxid Flydende 176 L. 15 bar";"60";"1";"0";"0"
"1665LHT";"Carbondioxid FOOD LINE Flydende 600 L. 20 bar";"60";"1";"0";"0"
"1670";"";"0";"0";"0";"0"
"1671";"Carbondioxid 0940 234 KG";"60";"1";"0";"0"
"167130PSG";"Carbondioxid 3.0 PRO LINE 0940 234 KG";"60";"1";"1";"0"
"167130SG";"Carbondioxid 3.0 Flydende 0940 234 KG";"60";"1";"1";"0"
"167140S";"Carbondioxid 4.0 LAB LINE 0940 234 KG";"0";"0";"0";"0"
"167140SSG";"Carbondioxid 4.0 LAB LINE 0940 234 KG";"0";"0";"0";"0"
"1671D";"Carbondioxid 0940 234 KG Flydende";"60";"1";"0";"0"
"1671DR";"Carbondioxid R744 Køle  0940 234 KG";"60";"1";"0";"0"
"1671DSG";"Carbondioxid 0940 234 KG Flydende";"0";"0";"0";"0"
"1671L";"Carbondioxid FOOD LINE 0940 234 KG";"60";"1";"0";"0"
"1671LSG";"Carbondioxid FOOD LINE 0940 234 KG";"0";"0";"0";"0"
"1671SG";"Carbondioxid 0940 234 KG";"0";"0";"0";"0"
"1680";"Carbondioxid 80 L. 60 KG";"0";"0";"0";"0"
"1690";"Tørispiller Løse KG";"0";"0";"0";"0"
"169010";"Tøris Piller 10 kg";"0";"0";"0";"0"
"169025";"Tøris skiver 25x210x125 mm";"0";"0";"0";"0"
"169034";"Tøris piller 3,4 kg pose";"0";"0";"0";"0"
"1690L";"Tørispiller FOOD LINE Løse";"0";"0";"0";"0"
"1691";"Tørisskiver 25 MM Løse kg";"0";"0";"0";"0"
"1698";"Carbondioxid TECH LINE Flydende KG";"0";"0";"0";"0"
"1698L";"Carbondioxid FOOD LINE Flydende KG";"0";"0";"0";"0"
"1704M";"Dinitrogenoxid MED LINE 4 L.";"36";"1";"0";"1"
"171045S";"Dinitrogenoxid 4.5 LAB LINE 10 L.";"0";"0";"0";"0"
"1710F";"Dinitrogenoxid PHARMA LINE 10L";"36";"1";"0";"1"
"1710M";"Dinitrogenoxid MED LINE 10 L.";"36";"1";"0";"1"
"1710MSG";"Dinitrogenoxid Med. 10 L.";"0";"0";"0";"0"
"1710S";"Dinitrogenoxid LAB LINE 10 L.";"60";"1";"1";"0"
"1740";"Dinitrogenoxid 40 L. 28 KG";"60";"1";"0";"0"
"1740M";"Dinitrogenoxid Med. 40 L. 28 KG";"0";"0";"0";"0"
"175025S";"Dinitrogenoxid 2.5 LAB LINE 50 L. 37 KG";"0";"0";"0";"0"
"1750F";"Dinitrogenoxid PHARMA LINE 50L";"36";"1";"0";"1"
"1750M";"Dinitrogenoxid MED LINE 50 L. 37 KG";"36";"1";"0";"1"
"1750MSG";"Dinitrogenoxid Med. 50 L. 37 KG";"0";"0";"0";"0"
"1750S";"Dinitrogenoxid LAB LINE 50 L. 37 KG";"60";"1";"1";"0"
"1802";"Helium 2 L. 200 bar";"0";"0";"0";"0"
"1804";"Helium 4 L. 200 bar";"0";"0";"0";"0"
"1805";"Helium 5 L. 200 bar";"0";"0";"0";"0"
"180518";"Ballonhelium 5 L. 200 bar";"0";"0";"0";"0"
"180550S";"Helium 5.0 LAB LINE 5 L. 150 bar";"0";"0";"0";"0"
"1805SG";"Helium 5 L. 200 bar";"0";"0";"0";"0"
"1810";"Helium 10 L. 200 bar";"60";"1";"1";"0"
"181018";"Ballonhelium 10 L. 200 bar";"60";"1";"0";"0"
"181018SG";"Ballonhelium 10 L. 200 bar";"0";"0";"0";"0"
"181050S";"Helium 5.0 LAB LINE 10 L. 200 bar";"60";"1";"1";"0"
"1820";"Helium 20 L. 200 bar 3,7 m3";"60";"1";"1";"0"
"182018";"Ballonhelium 20 L. 200 bar 3,7 m3";"60";"1";"0";"0"
"182048P";"Helium 4.8 PRO LINE 20 L. 200 bar 3,7 m3";"0";"0";"0";"0"
"182050S";"Helium 5.0 LAB LINE 20 L. 200 bar 3,7 m3";"60";"1";"1";"0"
"182050SSG";"Helium 5.0 LAB LINE 20 L. 200 bar 3,7 m3";"0";"0";"0";"0"
"182055S";"Helium 5.5 LAB LINE 20 L. 200 bar 3,7 m3";"60";"1";"1";"0"
"182055SSG";"Helium 5.5 LAB LINE 20 L. 200 bar 3,7 m3";"0";"0";"0";"0"
"182060S";"Helium 6.0 LAB LINE 20 L. 200 bar 3,7 m3";"60";"1";"1";"0"
"1820SG";"Helium 20 L. 200 bar 3,7 m3";"0";"0";"0";"0"
"1850";"Helium 50 L. 200 bar 9,3 m3";"60";"1";"0";"0"
"185018";"Ballonhelium 50 L. 200 bar 9,3  m3";"60";"1";"0";"0"
"185048P";"Helium 4.8 PRO LINE 50 L. 200 bar 9,3 m3";"0";"0";"0";"0"
"185050S";"Helium 5.0 LAB LINE 50 L. 200 bar 9,3 m3";"60";"1";"1";"0"
"185050SH";"Helium 5.0 LAB LINE 50 L 300 bar";"60";"1";"1";"0"
"185050SSG";"Helium 5.0 LAB LINE 50 L. 200 bar 9,3 m3";"0";"0";"0";"0"
"185055S";"Helium 5.5 LAB LINE 50 L. 200 bar 9,3 m3";"60";"1";"1";"0"
"185055SSG";"Helium 5.5 LAB LINE 50 L. 200 bar 9,3 m3";"0";"0";"0";"0"
"185060S";"Helium 6.0 LAB LINE 50 L. 200 bar 9,3 m3";"60";"1";"1";"0"
"185060SB";"Helium 6.0 LAB LINE BIP 50 L 200 bar 9,3 m3";"60";"1";"1";"0"
"185060SSG";"Helium 6.0 LAB LINE 50 L. 200 bar 9,3 m3";"0";"0";"0";"0"
"1850SG";"Helium 50 L. 200 bar 9,3 m3";"0";"0";"0";"0"
"1885";"Helium H1250 200 bar 111,6 m3";"60";"1";"0";"0"
"188555S";"Helium 5.5 LAB LINE H1250 200 b 111,6 m3";"0";"0";"0";"0"
"1885SG";"Helium H1250 200 bar 111,6 m3";"0";"0";"0";"0"
"1887";"Helium Internt 9x50 300 bar 117,76 m3";"60";"1";"0";"0"
"1888";"Helium XL-bat. 300 bar 167,3 m3";"60";"1";"0";"0"
"188818";"Ballonhelium XL-bat. 300 bar 167,3 m3";"60";"1";"0";"0"
"188850S";"Helium 5.0 LAB LINE XL-bat. 300 bar";"60";"1";"1";"0"
"1888SG";"Helium XL-bat. 300 bar 167,3 m3";"0";"0";"0";"0"
"1901";"F-GAS   PRIMUS 2000";"0";"0";"0";"0"
"1902";"Propan, 2 kg stål-CGI, incl afgift";"0";"0";"0";"0"
"19021";"Propan, 2 kg stål, incl afgift";"0";"0";"0";"0"
"19022";"Propan, 2 kg stål-KOSAN, incl afgift";"0";"0";"0";"0"
"1903";"Propan, 3 kg stål-CGI, incl afgift";"0";"0";"0";"0"
"1905";"Propan, 5 kg stål, incl. afgift";"0";"0";"0";"0"
"19051";"Propan, 5 kg komp., incl afgift";"0";"0";"0";"0"
"1906";"Propan, 6 kg CARAVAN alu, incl afgift";"0";"0";"0";"0"
"1910";"Propan, 10 kg komp., incl. afgift";"0";"0";"0";"0"
"19101";"TRUCK GAS 10 kg Komposit Incl. afgift";"0";"0";"0";"0"
"191025S";"Propan 2.5 10 L.";"60";"1";"0";"0"
"191035S";"Propan 3.5 10 L.";"60";"1";"0";"0"
"1910R";"Propan R290 10 L 4,2 kg";"0";"0";"0";"0"
"1911";"Propan, 11 kg stål, incl. afgift";"0";"0";"0";"0"
"19111";"Propan, 11 kg ALU-TRUCK, incl afgift";"0";"0";"0";"0"
"1912";"TRUCKGAS 11 Kg Alu. incl. afgift";"0";"0";"0";"0"
"1914R";"Propan R290 14,3 L 6,0 kg";"60";"1";"0";"0"
"1917";"Propan, 17 kg stål, incl. afgift";"0";"0";"0";"0"
"1918";"TRUCKGAS INCL.CO2/GASAFGIFT";"0";"0";"0";"0"
"1922";"Propan, 22 kg stål, incl afgift";"0";"0";"0";"0"
"1930";"Propan, 30 kg stål, incl afgift";"0";"0";"0";"0"
"1933";"Propan, 33 kg stål, incl. afgift";"0";"0";"0";"0"
"194025S";"Propan 2.5";"0";"0";"0";"0"
"195035S";"Propan 3.5 50 L";"0";"0";"0";"0"
"1950R";"Propan R290 50 L 21 kg";"60";"1";"0";"0"
"1979R";"Propan R290 79 L 33 kg";"60";"1";"0";"0"
"200425S";"Methan 2.5 4 L. 150 bar";"60";"1";"0";"0"
"201025S";"Methan 2.5 10 L.";"0";"0";"0";"0"
"201035S";"Methan 3.5 LAB LINE 10 L.";"60";"1";"1";"0"
"201045S";"Methan 4.5 LAB LINE 10 L.";"60";"1";"1";"0"
"201055SSG";"Methan 5.5 LAB LINE 10 L.";"0";"0";"0";"0"
"204025S";"Methan 2.5 40 L.";"0";"0";"0";"0"
"205025";"Methan 2.5 50 L.";"60";"1";"0";"0"
"205045S";"Methan 4.5 LAB LINE 50 L.";"60";"1";"1";"0"
"205050S";"Methan 5.0 LAB LINE 50 L.";"60";"1";"1";"0"
